global_index,bundle,query_char,style_code,style_name,style_label,era,author,work_title,detail_title,image_url,thumb_url,image_path,image_type,image_subtype_reason,width,height,aspect_ratio,mean_gray,median_gray,std_gray,p05_gray,p25_gray,p50_gray,p75_gray,p95_gray,border_mean,corner_mean,center_mean,dark_ratio,mid_ratio,bright_ratio,background_std,gray_noise_ratio,mean_r,mean_g,mean_b,saturation_mean,yellow_score,dark_component_count,largest_dark_component_area,total_dark_area,largest_dark_component_ratio,bright_component_count,largest_bright_component_area,total_bright_area,largest_bright_component_ratio,largest_bright_component_image_ratio,dark_bbox_area_ratio,bright_bbox_area_ratio,dark_bbox_aspect_ratio,bright_bbox_aspect_ratio,has_vector_hint,black_background_candidate,source_index_1based
145,common_c_bundle,而,7,草书,草書,唐,孙过庭,佛遗教经,唐 · 孙过庭 · 佛遗教经,https://wxapp-b.shufazidian.com/gq/2/11/1655121176a11_519_131.jpg,https://wxapp-b.shufazidian.com/gq/2/11/1/1655121176a11_519_131.jpg,/Users/lainantian/Developer/Caligraphy/common_c_bundle/common_c_downloads/草书/37605_而_草书_孙过庭_佛遗教经.jpg,black_clean,clean_black_background_candidate,327,263,1.2433460076045628,65.24993896484375,53.0,41.51267623901367,44.0,49.0,53.0,58.0,201.0,52.21002197265625,51.78292465209961,78.18135070800781,0.9085940861152777,0.04038325135754235,0.051022662527179914,5.673505783081055,0.07840606504575529,62.129172916593994,68.19481168823619,58.43030894989593,0.18117567896842957,3.698863983154297,1,79161,79161,1.0,5,2844,5533,0.5140068678836075,0.03306938291415216,1.0,0.47026197369798023,1.2433460076045628,1.2076502732240437,False,True,37605
146,common_i_bundle,于,9,楷书,楷書,唐,大唐特进邓国公张君夫人墓志,,唐 · 大唐特进邓国公张君夫人墓志,https://wxapp.shufazidian.com/gq/3/11/1671088560a39_41_0041b.jpg,https://wxapp.shufazidian.com/gq/3/11/1/1671088560a39_41_0041b.jpg,/Users/lainantian/Developer/Caligraphy/common_i_bundle/common_i_downloads/楷书/79927_于_楷书_大唐特进邓国公张君夫人墓志_未标注作品.jpg,black_damaged,large_bright_component_dominates,600,600,1.0,73.72148132324219,50.0,61.048404693603516,25.0,38.0,50.0,71.0,227.0,47.90678787231445,52.169029235839844,98.41618347167969,0.7860611111111111,0.10797222222222222,0.10596666666666667,19.6010684967041,0.1359861111111111,70.19216944444445,75.32650555555556,74.77639444444445,0.14273083209991455,-4.584197998046875,33,303758,303914,0.9994866968945162,42,25464,44555,0.5715183481090786,0.07073333333333333,1.0,0.7496333333333334,1.0,1.0135658914728682,False,True,79927
147,common_g_bundle 2,述,9,楷书,楷書,元,赵孟頫,赵孟頫妙严寺记,元 · 赵孟頫 · 赵孟頫妙严寺记,https://wxapp.shufazidian.com/gq/1/14/321899.jpg,https://wxapp.shufazidian.com/gq/1/14/1/321899.jpg,/Users/lainantian/Developer/Caligraphy/common_g_bundle 2/common_g_downloads/楷书/65981_述_楷书_赵孟頫_赵孟頫妙严寺记.jpg,rubbing_noisy,dark_bbox_spans_image_fragmented,411,423,1.0291970802919708,220.37399291992188,246.0,60.712955474853516,68.0,241.0,246.0,249.0,251.0,244.19520568847656,241.12339782714844,195.0260467529297,0.09647805904988697,0.06060867514509384,0.8429132658050191,16.63862419128418,0.07391877045549976,228.1731520307386,220.50600794924446,199.58218149816224,0.14283348619937897,28.591018676757812,38,22842,24524,0.9314141249388355,5,147168,147237,0.9995313677947798,0.8465082569757209,1.0,1.0,1.0291970802919708,1.0291970802919708,False,False,65981
148,common_i_bundle,言,8,行书,行書,唐,唐太宗,淳化阁唐太宗帖,唐 · 唐太宗 · 淳化阁唐太宗帖,https://wxapp-b.shufazidian.com/gq/2/11/1667559626a84_587_594.jpg,https://wxapp-b.shufazidian.com/gq/2/11/1/1667559626a84_587_594.jpg,/Users/lainantian/Developer/Caligraphy/common_i_bundle/common_i_downloads/行书/23426_言_行书_唐太宗_淳化阁唐太宗帖.jpg,catalog_or_invalid,extreme_component_count,365,431,1.180821917808219,47.200843811035156,26.0,56.78203201293945,15.0,21.0,26.0,33.0,206.0,29.469438552856445,40.54166793823242,63.44710159301758,0.8653084575533166,0.07397260273972603,0.06071893970695738,27.313692092895508,0.12040174172837936,47.20084543749801,47.20084543749801,47.20084543749801,0.0,0.0,126,137584,138080,0.9964078794901506,95,5300,13846,0.3827820309114546,0.033690366462193685,1.0,0.7520325461653371,1.180821917808219,1.332214765100671,False,True,23426
149,common_j_bundle,跃,1,章草,草書,三国,曹植,曹植书赋稿长卷,三国 · 曹植 · 曹植书赋稿长卷,https://wxapp.shufazidian.com/gq/6/7/7_s1017a28211415.jpg,https://wxapp.shufazidian.com/gq/6/7/1/7_s1017a28211415.jpg,/Users/lainantian/Developer/Caligraphy/common_j_bundle/common_j_downloads/章草/06013_跃_章草_曹植_曹植书赋稿长卷.jpg,clean_white,bright_low_noise_background,521,560,1.0748560460652592,233.97726440429688,255.0,55.027591705322266,73.0,252.0,255.0,255.0,255.0,254.96864318847656,254.77102661132812,203.2429962158203,0.06947491088565945,0.044711406635590895,0.8858136824787497,1.5432029962539673,0.02664518782561009,233.97726556073485,233.97726556073485,233.97726556073485,0.0,0.0,7,15112,29945,0.5046585406578727,2,259320,259365,0.9998264993349141,0.8888127227858514,0.3794214422813271,1.0,1.23,1.0748560460652592,False,False,6013
150,common_c_bundle,非,9,楷书,楷書,隋,张公礼,龙藏寺碑,隋 · 张公礼 · 龙藏寺碑,https://wxapp.shufazidian.com/gq/3/11/17_b1376a.jpg,https://wxapp.shufazidian.com/gq/3/11/1/17_b1376a.jpg,/Users/lainantian/Developer/Caligraphy/common_c_bundle/common_c_downloads/楷书/49996_非_楷书_张公礼_龙藏寺碑.jpg,black_damaged,bright_bbox_spans_image_many_components,689,677,1.017725258493353,62.22509002685547,44.0,47.88861846923828,36.0,40.0,44.0,51.0,204.0,48.90839385986328,45.121910095214844,83.18861389160156,0.8581036031497279,0.08345749732556121,0.05843889952471096,21.247713088989258,0.11286667681416991,57.81294578446274,64.68382023483609,61.445667623533346,0.2615886926651001,-3.632740020751953,10,413508,413555,0.999886351271294,46,19903,37108,0.5363533469871726,0.04266882193918787,1.0,0.818069558990938,1.017725258493353,1.1869488536155204,False,True,49996
151,less_common_b_bundle,笥,9,楷书,楷書,,崔府君墓志,,崔府君墓志,https://wxapp-b.shufazidian.com/png_b/k/5/22F.png,https://wxapp-b.shufazidian.com/png_b/k/5/22F.png,/Users/lainantian/Developer/Caligraphy/less_common_b_bundle/less_common_b_downloads/楷书/24842_笥_楷书_崔府君墓志_未标注作品.png,clean_white,bright_low_noise_background,528,538,1.018939393939394,217.8286590576172,255.0,89.98324584960938,0.0,255.0,255.0,255.0,255.0,255.0,255.0,165.1394805908203,0.14576996733130562,0.0,0.8542300326686944,0.0,0.0,217.82865833051707,217.82865833051707,217.82865833051707,0.0,0.0,8,13233,41408,0.31957592735703244,2,238221,242656,0.981723097718581,0.8386173538357553,0.563165343021291,1.0,1.0253164556962024,1.018939393939394,False,False,24842
152,common_i_bundle,翼,9,楷书,楷書,,王羲之,,王羲之,https://wxapp.shufazidian.com/png_b/k/B/27K.png,https://wxapp.shufazidian.com/png_b/k/B/27K.png,/Users/lainantian/Developer/Caligraphy/common_i_bundle/common_i_downloads/楷书/55818_翼_楷书_王羲之_未标注作品.png,clean_white,bright_low_noise_background,528,538,1.018939393939394,232.4878692626953,255.0,72.34500885009766,0.0,255.0,255.0,255.0,255.0,255.0,255.0,202.53858947753906,0.08828292215838685,0.0,0.9117170778416132,0.0,0.0,232.48785484961135,232.48785484961135,232.48785484961135,0.0,0.0,9,19725,25078,0.7865459765531542,5,257045,258986,0.9925053863915424,0.9048841106229583,0.3592535484961136,1.0,1.4980842911877394,1.018939393939394,False,False,55818
153,common_h_bundle,握,8,行书,行書,明,王宠,行书诗,明 · 王宠 · 行书诗,https://wxapp.shufazidian.com/gq/1/16/98151.jpg,https://wxapp.shufazidian.com/gq/1/16/1/98151.jpg,/Users/lainantian/Developer/Caligraphy/common_h_bundle/common_h_downloads/行书/40654_握_行书_王宠_行书诗.jpg,rubbing_noisy,dark_bbox_spans_image_fragmented,345,328,1.0518292682926829,140.35482788085938,159.0,45.63677978515625,34.0,147.0,159.0,166.0,173.0,162.65451049804688,165.36386108398438,118.39071655273438,0.1584393778720396,0.8318487097914458,0.00971191233651467,16.466476440429688,0.813582537999293,174.9351891127607,135.50833333333333,74.38716861081654,0.5579589605331421,100.54804229736328,57,12550,21005,0.5974767912401809,35,1938,2107,0.9197911722828667,0.017126193001060445,0.9797101449275363,0.9695121951219512,1.0304878048780488,1.0849056603773586,False,False,40654
154,common_h_bundle,县,9,楷书,楷書,唐,褚遂良,樊兴碑,唐 · 褚遂良 · 樊兴碑,https://wxapp-b.shufazidian.com/gq/1/11/333234.jpg,https://wxapp-b.shufazidian.com/gq/1/11/1/333234.jpg,/Users/lainantian/Developer/Caligraphy/common_h_bundle/common_h_downloads/楷书/64629_县_楷书_褚遂良_樊兴碑.jpg,catalog_or_invalid,extreme_component_count,483,483,1.0,47.54853820800781,23.0,61.29629898071289,3.0,13.0,23.0,46.0,216.0,24.273418426513672,24.34407615661621,78.1549072265625,0.8364046311656358,0.09516093772102414,0.0684344311133401,21.560091018676758,0.11894259909382783,58.635859384711665,43.091603118878304,41.45605665076364,0.4881678521633148,17.17980194091797,89,203400,203870,0.9976946093098543,249,3280,19821,0.1654810554462439,0.014059814221845008,1.0,0.8640613145068992,1.0,1.0225225225225225,False,True,64629
155,common_h_bundle,尉,1,章草,草書,汉,佚名,居延简,汉 · 佚名 · 居延简,https://wxapp-b.shufazidian.com/gq/6/6/86_s1052a38251648.jpg,https://wxapp-b.shufazidian.com/gq/6/6/1/86_s1052a38251648.jpg,/Users/lainantian/Developer/Caligraphy/common_h_bundle/common_h_downloads/章草/34367_尉_章草_佚名_居延简.jpg,clean_white,bright_low_noise_background,521,560,1.0748560460652592,231.8042449951172,251.0,54.415557861328125,66.0,244.0,251.0,255.0,255.0,253.99050903320312,254.995361328125,197.31748962402344,0.07788250616945434,0.026778859336440912,0.8953386344941048,2.5378258228302,0.07224773786673978,231.80426377844805,231.80426377844805,231.80426377844805,0.0,0.0,5,13667,27718,0.4930730932967747,6,261965,262069,0.9996031579469529,0.8978783931998903,0.36903619413216343,1.0,1.2714776632302405,1.0748560460652592,False,False,34367
156,common_i_bundle,音,9,楷书,楷書,宋,赵佶,咏鹦鹉诗并序,宋 · 赵佶 · 咏鹦鹉诗并序,https://wxapp-b.shufazidian.com/gq/7/13/51_bh111a288.jpg,https://wxapp-b.shufazidian.com/gq/7/13/1/51_bh111a288.jpg,/Users/lainantian/Developer/Caligraphy/common_i_bundle/common_i_downloads/楷书/57399_音_楷书_赵佶_咏鹦鹉诗并序.jpg,catalog_or_invalid,extreme_component_count,513,480,1.06875,112.89220428466797,123.0,37.77936553955078,16.0,108.0,123.0,135.0,152.0,125.3626937866211,125.36039733886719,100.48184204101562,0.1318835282651072,0.8680068226120857,0.00010964912280701755,19.72018814086914,0.5483430799220272,132.08726039636127,109.47459795321637,80.44666179337231,0.4215187728404999,51.640602111816406,2936,42902,106412,0.40316881554711875,89,9,369,0.024390243902439025,3.654970760233918e-05,1.0,0.9920808966861598,1.06875,1.0647181628392484,False,False,57399
157,common_i_bundle,永,3,篆书,篆書,周,即簋,,周 · 即簋,https://wxapp-b.shufazidian.com/gq/5/4/508_l50a398.jpg,https://wxapp-b.shufazidian.com/gq/5/4/1/508_l50a398.jpg,/Users/lainantian/Developer/Caligraphy/common_i_bundle/common_i_downloads/篆书/64724_永_篆书_即簋_未标注作品.jpg,black_clean,clean_black_background_candidate,319,387,1.213166144200627,36.85325622558594,19.0,48.73722457885742,10.0,14.0,19.0,28.0,187.0,19.981733322143555,19.25,57.92913818359375,0.8874713453703029,0.08981555733761026,0.022713097292086867,13.845276832580566,0.08847901630580059,40.17281880553733,35.85474634071266,33.03084574696443,0.21675746142864227,7.141971588134766,3,112436,112468,0.999715474623893,29,2399,7083,0.33869829168431453,0.019432496577644932,1.0,0.6480522952054628,1.213166144200627,1.4364406779661016,False,True,64724
158,common_i_bundle,饮,6,隶书,隸書,元,虞集,饮中八仙歌,元 · 虞集 · 饮中八仙歌,https://wxapp-b.shufazidian.com/gq/7/14/11_bh172a4713.jpg,https://wxapp-b.shufazidian.com/gq/7/14/1/11_bh172a4713.jpg,/Users/lainantian/Developer/Caligraphy/common_i_bundle/common_i_downloads/隶书/59046_饮_隶书_虞集_饮中八仙歌.jpg,catalog_or_invalid,extreme_component_count,260,220,1.1818181818181819,149.96881103515625,169.0,43.69339370727539,56.0,152.0,169.0,177.0,186.0,165.54026794433594,160.83653259277344,127.60873413085938,0.1665034965034965,0.8322202797202797,0.0012762237762237762,22.32391357421875,0.7970629370629371,175.84568181818182,146.77751748251748,98.46534965034965,0.42155542969703674,77.38034057617188,62,4110,11566,0.35535189348089224,1375,109,8168,0.013344760039177277,0.0019055944055944055,1.0,1.0,1.1818181818181819,1.1818181818181819,False,False,59046
159,common_g_bundle 2,寺,3,篆书,篆書,周,泆伯寺簋,,周 · 泆伯寺簋,https://wxapp.shufazidian.com/gq/5/4/1586_l10a13218.jpg,https://wxapp.shufazidian.com/gq/5/4/1/1586_l10a13218.jpg,/Users/lainantian/Developer/Caligraphy/common_g_bundle 2/common_g_downloads/篆书/75574_寺_篆书_泆伯寺簋_未标注作品.jpg,black_damaged,bright_bbox_spans_image_many_components,300,499,1.6633333333333333,49.67682647705078,30.0,51.269874572753906,15.0,23.0,30.0,45.0,198.0,37.688201904296875,29.75116729736328,66.02484130859375,0.852872411489646,0.10189044756179025,0.04523714094856379,28.543792724609375,0.10538410153640615,53.87206412825651,48.20643954575818,45.93410821643287,0.1877373903989792,7.937953948974609,2,133795,133810,0.9998879007548016,31,6670,10951,0.6090767966395763,0.044555778223112893,1.0,0.9748029392117569,1.6633333333333333,1.6655405405405406,False,True,75574
160,common_g_bundle 2,书,8,行书,行書,宋,黄庭坚,君宜帖,宋 · 黄庭坚 · 君宜帖,https://wxapp-b.shufazidian.com/gq/1/13/119441.jpg,https://wxapp-b.shufazidian.com/gq/1/13/1/119441.jpg,/Users/lainantian/Developer/Caligraphy/common_g_bundle 2/common_g_downloads/行书/62923_书_行书_黄庭坚_君宜帖.jpg,catalog_or_invalid,extreme_component_count,301,362,1.2026578073089702,163.5618896484375,183.0,52.15065002441406,34.0,162.0,183.0,195.0,208.0,187.06390380859375,191.1793975830078,136.78457641601562,0.12919182834382628,0.7281621115618289,0.14264606009434483,22.467920303344727,0.8463042161487491,189.3316752629357,158.57970668673482,121.49828380536334,0.36457350850105286,67.83336639404297,14,14599,16663,0.8761327492048251,289,49600,57944,0.8559988954852962,0.45520456672968557,0.8870982544373268,1.0,1.325925925925926,1.2026578073089702,False,False,62923
161,common_j_bundle,章,3,篆书,篆書,周,囗簋,,周 · 囗簋,https://wxapp.shufazidian.com/gq/5/4/857_l135a2335.jpg,https://wxapp.shufazidian.com/gq/5/4/1/857_l135a2335.jpg,/Users/lainantian/Developer/Caligraphy/common_j_bundle/common_j_downloads/篆书/24339_章_篆书_囗簋_未标注作品.jpg,black_damaged,largest_bright_component_image_ratio_gt_0.12,300,416,1.3866666666666667,63.40364456176758,29.0,65.76734924316406,13.0,21.0,29.0,81.0,203.0,39.67527389526367,39.12519836425781,100.70140075683594,0.7468830128205128,0.18895833333333334,0.06415865384615385,40.57999801635742,0.20625801282051281,68.87358974358975,61.74645833333334,57.212171474358975,0.1983216255903244,11.661418914794922,19,95304,98942,0.963230983808696,66,15015,17471,0.8594241886554862,0.1203125,1.0,0.9350961538461539,1.3866666666666667,1.2966666666666666,False,True,24339
162,common_g_bundle 2,申,8,行书,行書,唐,颜真卿,祭伯父文稿,唐 · 颜真卿 · 祭伯父文稿,https://wxapp.shufazidian.com/gq/3/11/1671088488a30_288_0288b.jpg,https://wxapp.shufazidian.com/gq/3/11/1/1671088488a30_288_0288b.jpg,/Users/lainantian/Developer/Caligraphy/common_g_bundle 2/common_g_downloads/行书/24452_申_行书_颜真卿_祭伯父文稿.jpg,black_damaged,bright_bbox_spans_image_many_components,600,600,1.0,48.92361831665039,34.0,50.468196868896484,18.0,27.0,34.0,44.0,207.0,35.35445022583008,40.08854293823242,67.11327362060547,0.9056361111111111,0.041036111111111113,0.05332777777777778,18.27254867553711,0.05450833333333333,45.88155555555556,51.19197222222222,44.57689166666667,0.20228847861289978,1.3046607971191406,91,315734,331814,0.9515391152874804,69,19871,22042,0.9015062154069504,0.055197222222222224,1.0,0.8619444444444444,1.0,1.0841121495327102,False,True,24452
163,common_g_bundle 2,舍,8,行书,行書,宋,苏轼,新岁展庆帖,宋 · 苏轼 · 新岁展庆帖,https://wxapp-b.shufazidian.com/gq/1/13/111214.jpg,https://wxapp-b.shufazidian.com/gq/1/13/1/111214.jpg,/Users/lainantian/Developer/Caligraphy/common_g_bundle 2/common_g_downloads/行书/22915_舍_行书_苏轼_新岁展庆帖.jpg,yellow_paper,warm_yellow_background,301,318,1.0564784053156147,219.4241485595703,252.0,75.33599090576172,21.0,250.0,252.0,252.0,253.0,250.799560546875,252.06431579589844,185.44395446777344,0.12277732505902755,0.034873273574458304,0.8423494013665141,11.344948768615723,0.05075325435132368,223.8186130090474,220.93380555381432,199.71588415971917,0.15789176523685455,24.10272216796875,4,8289,12766,0.6493028356572145,1,81298,81298,1.0,0.849349129735264,0.7823815792222988,1.0,1.1699604743083003,1.0564784053156147,False,False,22915
164,common_j_bundle,姿,6,隶书,隸書,元,赵孟頫,六体千字文,元 · 赵孟頫 · 六体千字文,https://wxapp.shufazidian.com/gq/1/14/284336.jpg,https://wxapp.shufazidian.com/gq/1/14/1/284336.jpg,/Users/lainantian/Developer/Caligraphy/common_j_bundle/common_j_downloads/隶书/67718_姿_隶书_赵孟頫_六体千字文.jpg,catalog_or_invalid,extreme_component_count,561,430,1.3046511627906976,143.59609985351562,182.0,81.32875061035156,0.0,118.0,182.0,199.0,215.0,195.508544921875,202.34634399414062,89.30126953125,0.24130912407246197,0.5435725241470796,0.2151183517804585,26.440784454345703,0.7488289184595615,143.59608672221532,143.59608672221532,143.59608672221532,0.0,0.0,37,54239,60395,0.8980710323702293,575,113298,125538,0.9024996415427998,0.4696679517472951,0.9500808357169507,1.0,1.2629107981220657,1.3046511627906976,False,False,67718
165,common_c_bundle,贰,9,楷书,楷書,唐,虞世南,孔子庙堂碑,唐 · 虞世南 · 孔子庙堂碑,https://wxapp-b.shufazidian.com/gq/1/11/336657.jpg,https://wxapp-b.shufazidian.com/gq/1/11/1/336657.jpg,/Users/lainantian/Developer/Caligraphy/common_c_bundle/common_c_downloads/楷书/42103_贰_楷书_虞世南_孔子庙堂碑.jpg,catalog_or_invalid,extreme_component_count,327,327,1.0,40.03754806518555,4.0,75.56514739990234,0.0,1.0,4.0,22.0,241.0,18.975242614746094,19.29476547241211,65.95954895019531,0.8290454413676365,0.07067306343461549,0.10028149519774804,42.1462287902832,0.0921826632625387,44.19234258246126,39.67893649056851,31.126429686988562,0.6948789358139038,13.065910339355469,77,90457,91225,0.9915812551383941,181,4511,12205,0.36960262187628024,0.042186871662505024,1.0,0.981651376146789,1.0,1.0186915887850467,False,True,42103
166,common_g_bundle 2,似,7,草书,草書,唐,怀素,自叙帖,唐 · 怀素 · 自叙帖,https://wxapp-b.shufazidian.com/gq/1/11/4290.jpg,https://wxapp-b.shufazidian.com/gq/1/11/1/4290.jpg,/Users/lainantian/Developer/Caligraphy/common_g_bundle 2/common_g_downloads/草书/77491_似_草书_怀素_自叙帖.jpg,rubbing_noisy,dark_component_count_gt_60,281,222,1.2657657657657657,151.67247009277344,158.0,25.405364990234375,98.0,152.0,158.0,162.0,168.0,159.78863525390625,164.22239685058594,148.53726196289062,0.039274149594434295,0.9525824757141483,0.008143374691417396,18.594196319580078,0.9189990702446218,198.8806386457632,144.20784841781284,66.20449809239845,0.6701083183288574,132.6761474609375,111,889,4955,0.17941473259334006,10,1595,1776,0.8980855855855856,0.025568272899233753,0.8647686832740213,0.03678945849764355,1.0945945945945945,10.2,False,False,77491
167,less_common_b_bundle,鹘,6,隶书,隸書,,如果不满意这么大，请看“矢量部分”找到原大的。,,如果不满意这么大，请看“矢量部分”找到原大的。,https://wxapp-b.shufazidian.com/shufa6/d8d2c33eed5c22446cb374c74124a6887.jpg,https://wxapp-b.shufazidian.com/shufa6/1/d8d2c33eed5c22446cb374c74124a6887.jpg,/Users/lainantian/Developer/Caligraphy/less_common_b_bundle/less_common_b_downloads/隶书/31392_鹘_隶书_如果不满意这么大，请看“矢量部分”找到原大的。_未标注作品.jpg,catalog_or_invalid,has_vector_hint;aspect_ratio_gt_2.8;extreme_component_count,134,1234,9.208955223880597,219.13526916503906,255.0,78.45101928710938,8.0,248.0,255.0,255.0,255.0,235.52857971191406,254.41917419433594,195.28846740722656,0.11737100558794358,0.05304313118362805,0.8295858632284283,58.91238021850586,0.067490747236266,218.8712958707274,219.32783207140957,218.83406710370352,0.002486700192093849,0.037200927734375,167,2548,22158,0.11499232782742125,105,136509,138885,0.9828923209849876,0.8255460944870461,0.9008019061902803,1.0,9.845528455284553,9.208955223880597,True,False,31392
168,common_c_bundle,得,7,草书,草書,元,赵孟頫,吴门帖,元 · 赵孟頫 · 吴门帖,https://wxapp.shufazidian.com/gq/1/14/280201.jpg,https://wxapp.shufazidian.com/gq/1/14/1/280201.jpg,/Users/lainantian/Developer/Caligraphy/common_c_bundle/common_c_downloads/草书/14837_得_草书_赵孟頫_吴门帖.jpg,yellow_paper,warm_yellow_background,301,273,1.1025641025641026,197.53663635253906,223.0,60.40071105957031,37.0,217.0,223.0,226.0,231.0,224.90077209472656,225.20431518554688,170.28614807128906,0.11052292115415038,0.07396590120842612,0.8155111776374235,7.018320560455322,0.8465310990227933,209.54887858542344,196.24705195137088,172.58134667104767,0.20992432534694672,36.967529296875,9,4792,11433,0.4191375841861279,32,67750,68163,0.9939409943811158,0.8244800603604591,0.5604760687817166,1.0,1.1287128712871286,1.1025641025641026,False,False,14837
169,common_h_bundle,彤,8,行书,行書,明,董其昌,赠王大中丞诗册,明 · 董其昌 · 赠王大中丞诗册,https://wxapp-b.shufazidian.com/gq/7/15/108_bg35a110.jpg,https://wxapp-b.shufazidian.com/gq/7/15/1/108_bg35a110.jpg,/Users/lainantian/Developer/Caligraphy/common_h_bundle/common_h_downloads/行书/10588_彤_行书_董其昌_赠王大中丞诗册.jpg,yellow_paper,warm_yellow_background,446,450,1.0089686098654709,180.79844665527344,207.0,56.47309494018555,49.0,199.0,207.0,211.0,215.0,208.7825164794922,208.91468811035156,142.11111450195312,0.14189835575485799,0.12530144494270054,0.7328001993024414,4.553974628448486,0.8214499252615844,188.52393622321873,180.17333831589437,163.26142002989536,0.13972201943397522,25.262496948242188,28,22859,35742,0.6395557047730961,76,158320,160185,0.9883572119736554,0.7888390632785252,0.5146487294469357,1.0,1.0543130990415335,1.0089686098654709,False,False,10588
170,common_j_bundle,中,9,楷书,楷書,唐,颜真卿,李玄靖碑(翻刻本),唐 · 颜真卿 · 李玄靖碑(翻刻本),https://wxapp.shufazidian.com/gq/2/11/1657359108a7_18_762.jpg,https://wxapp.shufazidian.com/gq/2/11/1/1657359108a7_18_762.jpg,/Users/lainantian/Developer/Caligraphy/common_j_bundle/common_j_downloads/楷书/52317_中_楷书_颜真卿_李玄靖碑(翻刻本).jpg,black_damaged,largest_bright_component_image_ratio_gt_0.12,385,441,1.1454545454545455,105.16228485107422,81.0,48.874847412109375,66.0,74.0,81.0,107.0,202.0,82.29676818847656,82.93840026855469,124.96946716308594,0.44492151839090616,0.49272903966781517,0.06234944194127868,20.574655532836914,0.23751803751803752,101.13024118738404,108.74315163294754,97.02400094236829,0.20056019723415375,4.106239318847656,5,121727,129337,0.9411614619173168,106,32247,33857,0.952447056738636,0.18992843890803074,1.0,0.9863945578231292,1.1454545454545455,1.12987012987013,False,True,52317
171,common_g_bundle 2,鸣,3,篆书,篆書,清,王福庵,咏怀诗,清 · 王福庵 · 咏怀诗,https://wxapp.shufazidian.com/gq/3/16/1671084873a24_27_0028b.jpg,https://wxapp.shufazidian.com/gq/3/16/1/1671084873a24_27_0028b.jpg,/Users/lainantian/Developer/Caligraphy/common_g_bundle 2/common_g_downloads/篆书/00066_鸣_篆书_王福庵_咏怀诗.jpg,yellow_paper,warm_yellow_background,600,600,1.0,154.04771423339844,188.0,69.17180633544922,11.0,184.0,188.0,191.0,194.0,182.21131896972656,185.63555908203125,122.14168548583984,0.20196666666666666,0.7930222222222222,0.005011111111111111,32.38027572631836,0.7950472222222222,176.4611972222222,148.19591111111112,125.47048055555555,0.2834979295730591,50.99067687988281,7,36158,73755,0.49024472917090367,26,268186,279589,0.9592151336425968,0.7449611111111111,0.8105027777777778,1.0,1.1174168297455969,1.0,False,False,66
172,common_j_bundle,钟,3,篆书,篆書,周,井叔釆钟,,周 · 井叔釆钟,https://wxapp.shufazidian.com/gq/5/4/118_l24a4518.jpg,https://wxapp.shufazidian.com/gq/5/4/1/118_l24a4518.jpg,/Users/lainantian/Developer/Caligraphy/common_j_bundle/common_j_downloads/篆书/52982_钟_篆书_井叔釆钟_未标注作品.jpg,black_damaged,bright_bbox_spans_image_many_components,485,911,1.8783505154639175,51.417755126953125,23.0,64.93366241455078,13.0,18.0,23.0,32.0,202.0,47.531185150146484,89.42874145507812,64.06876373291016,0.8238007400952845,0.12147747462287958,0.05472178528183598,68.31329345703125,0.13878484049475484,55.33491235415936,49.95367501442846,47.96332341258615,0.17486536502838135,7.371601104736328,17,360753,371812,0.9702564737017633,81,21876,54979,0.39789737899925426,0.04951169554245363,1.0,1.0,1.8783505154639175,1.8783505154639175,False,True,52982
173,common_g_bundle 2,色,9,楷书,楷書,明,傅山,心经,明 · 傅山 · 心经,https://wxapp-b.shufazidian.com/gq/3/15/1671086005a10_41_0045b.jpg,https://wxapp-b.shufazidian.com/gq/3/15/1/1671086005a10_41_0045b.jpg,/Users/lainantian/Developer/Caligraphy/common_g_bundle 2/common_g_downloads/楷书/12697_色_楷书_傅山_心经.jpg,catalog_or_invalid,extreme_component_count,600,600,1.0,186.81460571289062,209.0,59.7882194519043,42.0,176.0,209.0,228.0,240.0,209.06980895996094,205.0359649658203,162.02919006347656,0.11001666666666667,0.30591944444444447,0.5840638888888889,28.03298568725586,0.7914583333333334,207.87396944444444,188.48812222222222,122.89066944444444,0.4462999999523163,84.98332977294922,207,20512,54184,0.3785619371032039,84,260911,261574,0.9974653444149648,0.7247527777777778,1.0,1.0,1.0,1.0,False,False,12697
174,common_i_bundle,行,3,篆书,篆書,清,邓石如,弟子职,清 · 邓石如 · 弟子职,https://wxapp-b.shufazidian.com/gq/3/16/55_c494a4152.jpg,https://wxapp-b.shufazidian.com/gq/3/16/1/55_c494a4152.jpg,/Users/lainantian/Developer/Caligraphy/common_i_bundle/common_i_downloads/篆书/05809_行_篆书_邓石如_弟子职.jpg,catalog_or_invalid,extreme_component_count,561,851,1.516934046345811,150.77859497070312,175.0,59.52787780761719,19.0,163.0,175.0,184.0,194.0,180.83004760742188,183.78976440429688,117.4599838256836,0.1721263230214637,0.8172392341190295,0.010634442859506798,20.681108474731445,0.8222349296518094,162.52053471746567,147.75619749021283,135.29086677935783,0.16262191534042358,27.229705810546875,4,31750,84794,0.37443687053329244,4122,35587,165582,0.21492070394124965,0.07454164231657838,0.6428611825031262,1.0,1.7315914489311164,1.516934046345811,False,False,5809
